repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification
microsoft/TypeScript,tests/cases/conformance/importDefer/importDeferTypeConflict2.ts,"Nicolò Ribaudo, GitHub",Human,8,2025-06-06T19:11:21+00:00,2,42f6576e83a739d3a5e20e03712252abb6f448dc,"Andrew Branch, GitHub",Human,55426,2025-10-24T21:57:57+00:00,refactor
microsoft/TypeScript,tests/cases/conformance/importDefer/importDeferTypeConflict2.ts,"Nicolò Ribaudo, GitHub",Human,8,2025-06-06T19:11:21+00:00,2,a69c6d0bb7a382538c8bbbecfb96431badb5c873,"Nicolò Ribaudo, GitHub",Human,3002,2025-06-06T19:11:21+00:00,feat
microsoft/TypeScript,tests/baselines/reference/genericCallAtYieldExpressionInGenericCall1.symbols,"Mateusz Burzyński, GitHub",Human,93,2025-06-30T19:52:51+00:00,1,3267e426e3d380853efe4572abafe5d295f9b4b3,"Mateusz Burzyński, GitHub",Human,564,2025-06-30T19:52:51+00:00,fix
microsoft/TypeScript,tests/baselines/reference/nodeModulesExportsSpecifierGenerationConditions(module=node20).errors.txt,"Andrew Branch, GitHub",Human,37,2025-06-09T21:20:00+00:00,1,cb38d99d08fe9b304b3c5b18a558995280ec7865,"Andrew Branch, GitHub",Human,36056,2025-06-09T21:20:00+00:00,feat
nvm-sh/nvm,.github/copilot-instructions.md,"copilot-swe-agent[bot], Jordan Harband",AI,427,2025-07-02T17:12:44+00:00,1,9602f4f959a9f64515fc13af2904a87dc03de685,"copilot-swe-agent[bot], Jordan Harband",AI,427,2025-07-02T17:12:44+00:00,docs
nvm-sh/nvm,.github/INCIDENT_RESPONSE_PLAN.md,Jordan Harband,Human,117,2025-06-23T23:11:48+00:00,1,1aab8b2d5aa2b2de1e6931362ef26646413be851,Jordan Harband,Human,134,2025-06-23T23:11:48+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,131c6af93d387f0e15ac6005c825a6168786b0f0,Magnus Müller,Human,110,2025-10-12T20:26:16+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,117900e6a605923aa1311d2922abc3c3660f632f,Magnus Müller,Human,8,2025-10-06T04:43:27+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,90d414042a2b6a11700fbc0486eaa5603e8967e5,Magnus Müller,Human,130,2025-10-05T22:09:35+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,f0acb6b3386698d0d0ebfddd469fb716ecda5cc4,Magnus Müller,Human,238,2025-10-05T20:31:38+00:00,refactor
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,18b7dd95a4c24ce9c8d9d1f27b78c8bfffaffb03,Magnus Müller,Human,24,2025-10-05T19:16:13+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,d3abbcb2c741645ba07bf3bbb2402ce0a45a2b2f,Magnus Müller,Human,51,2025-10-04T19:56:40+00:00,fix
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,889efd3ee29b977e73728f128803a069940777b8,Magnus Müller,Human,18,2025-10-03T22:59:05+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,92a1aa2412888bd0b133ac1d298cf57e3d0d9a3b,mertunsall,Human,6,2025-10-03T17:21:34+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,1380b1e9038d222646d07de3e103a96ed739f9d8,Magnus Müller,Human,71,2025-09-07T23:25:15+00:00,feat
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,9c6e3371fdd7e373e4213d3dd663c2e06d2ae16b,Magnus Müller,Human,6,2025-09-04T14:55:52+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,37c177e840712e1f66acd1f905f1e7fdc4447b79,Magnus Müller,Human,8,2025-08-31T21:19:39+00:00,style
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,af9ab97f4a4c1d9d8d21967a4e9a1a195d500e2c,"Magnus Müller, GitHub",Human,2,2025-08-31T21:04:49+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,32e02000e954fed96ee1b51cc1bdc20e222fe61e,Magnus Müller,Human,10,2025-08-31T20:52:34+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,21b129579342f10b3de5de00a30a90752fce80ab,Magnus Müller,Human,98,2025-08-31T20:33:53+00:00,style
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,3b46999b957d77964f42d75ef03453220fd5d3a6,Magnus Müller,Human,98,2025-08-31T19:59:02+00:00,style
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,0caa3546c3fd3fbc7da3736b29ca56887c1940ef,Magnus Müller,Human,46,2025-08-31T15:14:35+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,8ecc46daf6732eb18ee23ade1c6ad3457eb0961d,Magnus Müller,Human,34,2025-08-31T15:14:32+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,145b319d8345e4f5cd67b6bd1fb17b3e777f2c4c,mertunsall,Human,3,2025-08-31T09:58:15+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,1596f25a5af67851d620928b270aeb68ae11bdcc,Magnus Müller,Human,27,2025-08-31T01:39:10+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,30b2d631f9086c7a8269ace487a4d7824f34245d,Magnus Müller,Human,748,2025-08-31T01:33:56+00:00,chore
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,ca05521b0c9e901fe33da8699b1ba5d674cbe1fd,mertunsall,Human,26,2025-08-31T00:52:50+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,b9ab642d0c264b552ca6584d83b1bc10e7be4ef1,Magnus Müller,Human,13,2025-08-30T17:39:50+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,3d8f7934063c41467317147787fb1500c1cb2cc9,Magnus Müller,Human,22,2025-08-30T17:24:26+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,d97462e49ab6a2c54163d343fdb47ef03ed51ba3,Magnus Müller,Human,126,2025-08-30T16:54:40+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,b638958bb5d0e1872f534a588a3689e045a5b6d1,Magnus Müller,Human,126,2025-08-30T16:46:48+00:00,chore
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,781f2131ee1a138e4827b38746d5e7adf452b2d1,Magnus Müller,Human,126,2025-08-30T08:00:48+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,2d97ee619dfb9a72f201ec9f191028ed8eba8c5b,mertunsall,Human,6,2025-08-22T10:54:50+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,6c6907bfc2a8a1917818449782de6c0ed0fdc228,mertunsall,Human,18,2025-08-20T22:52:45+00:00,feat
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,4f433c1ea07e9aec1069693a2c1f7d3cdbd7b314,Saurav Panda,Human,3,2025-08-17T19:44:56+00:00,chore
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,beaede963118e00b17a40caac77e062f3900a190,mertunsall,Human,6,2025-08-14T23:18:12+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,6a50155f84c725ddacb24aa80f60e0373c7b848e,Saurav Panda,Human,6,2025-08-10T17:10:34+00:00,chore
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,19ff31014dcf5f795156d65e604f340e2a2b04cc,Saurav Panda,Human,9,2025-08-10T16:59:13+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,07451552b2c6be2c83901a3fbe5d9476f1c95e01,Magnus Müller,Human,124,2025-07-22T10:17:18+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,92da75520bb38afae8780937db02851f810ba5cb,mertunsall,Human,44,2025-07-11T16:36:58+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,7b8e82563d24856fed5b74710126e7d255949358,mertunsall,Human,2,2025-07-11T16:11:12+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,d1f532b45db9add5227379bef1216720bd059489,mertunsall,Human,90,2025-07-11T15:58:01+00:00,refactor
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,1bb9b0501682201d734ffbe43b45431e72b09033,mertunsall,Human,6,2025-07-08T11:04:12+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,8f7f3d184d1878e6baf135996b00c20a7f4ca853,mertunsall,Human,26,2025-07-08T10:50:45+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,17aabccde7b28dc239ca0f1372425596a2a94e10,Daniel T.,Human,2,2025-07-07T21:10:02+00:00,feat
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,25a40fb179e0188e454fec46aa2d3aace483ed5e,Daniel T.,Human,15,2025-07-07T21:05:09+00:00,refactor
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,539274a7d4ebcfcee9f92a00a7bc75dbd1380371,Daniel T.,Human,67,2025-07-07T16:21:37+00:00,refactor
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,610419c9d7a32c7939fff2bde66188d235b01346,Daniel T.,Human,48,2025-07-07T15:19:59+00:00,feat
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,3a6a3e5d75289e67475f395aa1ad3177f39c80a4,mertunsall,Human,161,2025-07-07T12:32:44+00:00,refactor
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,f3e1a596429cdc33cc916ad2128db31d185efbd9,mertunsall,Human,4,2025-07-04T23:51:00+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,177d5bcb7ec2cefb135f5d590d3a51b7fb595747,Gregor Žunič,Human,517,2025-07-02T16:14:40+00:00,ci
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,6ab1093627ed4b8daaf42b7fc7db67a364257be9,mertunsall,Human,118,2025-06-29T21:18:10+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,c3802b04ab49fa8b22fa48ea61f0f7bad3378e0b,mertunsall,Human,4,2025-06-27T12:33:41+00:00,chore
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,f6c89bb14d9347aff677a39e05bfabbd1635b4fd,mertunsall,Human,2,2025-06-24T16:09:00+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,b3e83d6d05f1b327df8595470ba08c1bfa2a756c,mertunsall,Human,154,2025-06-24T14:39:14+00:00,docs
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,bf63d1843c86720bc3374c03a99bef1cc7b50e2f,Cursor Agent,AI,200,2025-06-24T14:17:24+00:00,feat
browser-use/browser-use,browser_use/agent/system_prompt_no_thinking.md,Cursor Agent,AI,159,2025-06-24T12:40:07+00:00,51,d57850639b9744322b383dd9c4dd756f56f44274,Cursor Agent,AI,490,2025-06-24T12:40:07+00:00,feat
browser-use/browser-use,tests/ci/test_gif_filtering.py,claude[bot],AI,224,2025-07-21T06:48:26+00:00,5,4c93f39a491e1b06824f718c981615970a303713,Nick Sweeting,Human,758,2025-08-22T23:06:47+00:00,style
browser-use/browser-use,tests/ci/test_gif_filtering.py,claude[bot],AI,224,2025-07-21T06:48:26+00:00,5,8d86832095bbfc9aac6260097dd2b3354c7eea59,Nick Sweeting,Human,623,2025-08-15T23:45:27+00:00,refactor
browser-use/browser-use,tests/ci/test_gif_filtering.py,claude[bot],AI,224,2025-07-21T06:48:26+00:00,5,9bd00362238028836e91ff0de3053faded7d4ac9,mertunsall,Human,377,2025-08-02T14:48:49+00:00,refactor
browser-use/browser-use,tests/ci/test_gif_filtering.py,claude[bot],AI,224,2025-07-21T06:48:26+00:00,5,ba12148b19325fdcb02c99f489f7c421c51fb6df,claude[bot],AI,74,2025-07-21T22:28:01+00:00,refactor
browser-use/browser-use,tests/ci/test_gif_filtering.py,claude[bot],AI,224,2025-07-21T06:48:26+00:00,5,fba94602febecab17864e406380d8a08df34c4bb,claude[bot],AI,265,2025-07-21T06:48:26+00:00,fix
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,d3570cb3d0fc53e85c14eb65dfe8a584791efff1,Magnus Müller,Human,394,2025-08-27T01:24:30+00:00,test
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,3dcfa7ebb17fe83b6faa377c6c42918e3b94d8bd,Nick Sweeting,Human,51,2025-08-19T20:26:41+00:00,test
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,6fab25c043e486d9c6dd55440b3cf639efb541a1,Nick Sweeting,Human,1473,2025-08-14T21:32:29+00:00,test
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,3bb8fb0feea36a5ec587b35396a4eca538a99d93,Nick Sweeting,Human,1083,2025-08-08T14:15:04+00:00,refactor
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,4826041154230834005162a65be319d0b0ebb74c,Nick Sweeting,Human,1078,2025-08-08T04:48:57+00:00,refactor
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,ebc3a3846f748ac519cd06c658996cccbb0be6af,Nick Sweeting,Human,3442,2025-08-01T05:10:25+00:00,style
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,6c695d0a4269abf660839ffa952e16483dd69e1d,Nick Sweeting,Human,151,2025-06-21T12:39:17+00:00,style
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,f85cdd98bc811640e02dd8ce28305d36e45b55b3,Nick Sweeting,Human,6,2025-06-16T23:38:44+00:00,test
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,1d31cac481e83416a80dea291d463bbcdd604ea3,Nick Sweeting,Human,651,2025-06-16T23:36:06+00:00,test
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,ffea60ad79e93b7cce7d00d00b7e1da46ca76320,Nick Sweeting,Human,179,2025-06-16T22:48:13+00:00,style
browser-use/browser-use,tests/ci/test_browser_session_file_uploads.py,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,11,c16bfa4f65fef51825382d4463e581c781b094c0,"claude[bot], GitHub",AI,386,2025-06-16T17:48:26+00:00,test
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,340bafdd29f574bb7d17c96fc045e1118bba337f,Nick Sweeting,Human,678,2025-06-21T11:47:46+00:00,refactor
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,8ea4b4c71a895b90b1245459a6a711a37582b035,yasithdev,Human,381,2025-06-15T19:08:33+00:00,style
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,96682d8910c1305f8e0d191d0bad929659bda576,Nick Sweeting,Human,42,2025-05-10T01:14:07+00:00,chore
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,192b42ff7977efe004e5dc0ff2d6373b7114056c,lynn,Human,13,2025-04-22T07:43:01+00:00,chore
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,82adf4520df9d15464d9c0e9263278d8c0887123,Nick Sweeting,Human,71,2025-03-28T06:48:01+00:00,fix
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,5535a1ec0aa2171f16f5de9e46770a479eb18692,Nick Sweeting,Human,190,2025-03-28T06:43:31+00:00,chore
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,cc98598fb9fd04ba1aab0030e2e42800a1c57ea4,Nick Sweeting,Human,470,2025-03-28T06:00:25+00:00,test
browser-use/browser-use,tests/test_action_filters.py,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,8,96ffecdd2af43929d75fe3ff030631b97e3e40ac,Nick Sweeting,Human,243,2025-03-28T02:06:12+00:00,test
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,94cb5262ed85e3c234fe695530ca6d3e729c373a,Alezander9,Human,985,2025-10-18T02:54:22+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,78cb7e5466a252574afe743c1a839736eae83d37,Magnus Müller,Human,194,2025-08-26T23:19:53+00:00,refactor
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,dbfaffa8d1438b7187e3befadab9c1c6129e9b0e,Magnus Müller,Human,78,2025-08-26T18:24:06+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,13dd73b23a23cbe752fbc12195f212bedf0a5e94,Magnus Müller,Human,104,2025-08-26T18:13:27+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,d3821c76d6cabc59ff83400263d69a0abe5743a1,Gregor Žunič,Human,58,2025-08-19T17:05:39+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,90757686fc077bbe3bd5cf73384b86fd37220750,Magnus Müller,Human,263,2025-08-19T01:57:13+00:00,refactor
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,dbb4222141a86770cab72a1ab9bc99b4c6006abd,mertunsall,Human,6,2025-07-14T11:32:29+00:00,chore
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,220f0bc99460d9097a02905b7c492a085f74d0f3,mertunsall,Human,160,2025-07-05T08:32:49+00:00,chore
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,7a10ae0c968b41270551947465ff8962a1955c12,Gregor Žunič,Human,7198,2025-06-24T10:26:55+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,3592eddc490e0f22f56c204f0d6119fce0ee63b9,Nick Sweeting,Human,7,2025-05-28T00:09:28+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,649b78c8468a0c3598467f8315615001e35dfd90,Magnus Müller,Human,10,2025-05-21T12:40:16+00:00,docs
browser-use/browser-use,.cursor/rules/browser-use-rules.mdc,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,12,2ef87d876443b4f0c0b3d3f253afd93b4e20d26c,Magnus Müller,Human,83,2025-05-21T12:19:30+00:00,docs
browser-use/browser-use,examples/models/novita.py,Jason,Human,44,2025-04-16T07:09:11+00:00,7,90757686fc077bbe3bd5cf73384b86fd37220750,Magnus Müller,Human,263,2025-08-19T01:57:13+00:00,refactor
